GET 	 / 	 undefined 	 7/30/2023, 9:35:30 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:06 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:06 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:07 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:07 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:21:12 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:21:12 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:17 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:17 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:18 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:18 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:21:19 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:21:19 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:21:22 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:23 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:23 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:21:34 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:21:34 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:21:38 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:21:38 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:21:48 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:21:48 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:22:03 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:22:03 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:22:15 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:22:15 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:26:56 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:26:56 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:27:03 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:27:03 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:27:09 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:27:09 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:27:11 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:27:11 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:27:13 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:27:13 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:27:21 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:27:21 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:27:30 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:27:30 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:27:32 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:27:32 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:27:35 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:27:35 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:27:36 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:27:36 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:28:00 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:28:20 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:28:27 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:28:43 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:28:43 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:28:45 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:28:45 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:28:54 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:28:56 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:29:05 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:29:05 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:29:07 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:29:07 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:29:09 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:29:09 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/8/2023, 12:29:11 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/8/2023, 12:29:11 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/8/2023, 12:29:12 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/8/2023, 12:29:12 PM 
OPTIONS 	 /posts/64cf37c08f7ed63bd1dac162 	 http://localhost:3000 	 8/8/2023, 12:29:14 PM 
GET 	 /posts/64cf37c08f7ed63bd1dac162 	 http://localhost:3000 	 8/8/2023, 12:29:14 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:29:28 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:29:28 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:29:43 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:29:43 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:29:44 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:29:44 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:29:51 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:29:51 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:29:54 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:29:54 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:30:13 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:30:13 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:30:19 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/8/2023, 12:30:20 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 12:30:27 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 12:30:27 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/8/2023, 12:30:34 PM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/8/2023, 12:30:34 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/8/2023, 12:30:36 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/8/2023, 12:30:36 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:30:39 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:30:39 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:30:42 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:30:42 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:34:18 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:34:18 PM 
OPTIONS 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:34:25 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:34:25 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 12:35:53 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:35:53 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:37:47 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 12:37:47 PM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/8/2023, 12:38:16 PM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/8/2023, 12:38:18 PM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/8/2023, 12:38:19 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 12:38:26 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 7:50:00 PM 
OPTIONS 	 /login 	 http://localhost:3000 	 8/8/2023, 7:51:38 PM 
POST 	 /login 	 http://localhost:3000 	 8/8/2023, 7:51:38 PM 
OPTIONS 	 /posts 	 http://localhost:3000 	 8/8/2023, 7:51:38 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 7:51:38 PM 
OPTIONS 	 /logout 	 http://localhost:3000 	 8/8/2023, 7:52:37 PM 
POST 	 /logout 	 http://localhost:3000 	 8/8/2023, 7:52:37 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:01:42 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:01:51 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:01:52 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 8:01:53 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:36:09 PM 
GET 	 /posts 	 http://localhost:3000 	 8/8/2023, 8:36:09 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:36:09 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:48:58 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:48:58 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:48:58 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:48:58 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:00 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:00 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:01 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:01 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:01 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:02 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:50 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:49:50 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:29 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:29 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:38 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:38 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:43 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:44 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:44 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:44 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:44 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:44 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:50:45 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:18 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:18 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:39 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:39 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:40 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:47 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:47 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:47 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:51:47 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:52:52 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:52:52 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:52:52 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:52:52 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:18 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:18 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:18 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:53:27 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 8:57:11 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:15 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:15 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:15 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:18 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:57:18 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:58:37 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:58:37 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:58:42 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:17 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:21 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:21 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:21 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:21 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 8:59:21 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 9:02:34 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:02:38 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:02:38 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:02:38 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 9:03:05 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:03:12 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:03:12 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:04:32 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:04:32 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:05:29 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:05:29 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:08:55 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:08:55 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:09:26 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:09:26 PM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:09:46 PM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/8/2023, 9:09:46 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 9:20:43 PM 
GET 	 /refresh 	 http://localhost:3000 	 8/8/2023, 11:54:31 PM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 12:00:05 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 12:00:28 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 12:00:37 AM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 12:00:42 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 12:09:49 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:17:33 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:17:33 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:17:58 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:17:58 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:18:15 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:18:15 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:31:14 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:31:14 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:31:19 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:32:12 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:32:12 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:32:53 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:32:53 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:32:58 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:08 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:08 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:19 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:19 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:34 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:34 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:33:38 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:34:54 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:34:54 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:35:05 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:35:05 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:05 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:05 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 12:37:07 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:11 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:11 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:15 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:20 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:20 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:37:21 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:01 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:01 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 12:38:02 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:05 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:09 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:09 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:15 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:38:15 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:39:43 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:39:43 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:40:13 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:40:13 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:41:11 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:41:11 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:41:40 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:41:40 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:42:29 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:42:29 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:42:48 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:42:48 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 12:47:40 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:47:45 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:47:45 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 12:54:18 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:56:18 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:56:18 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:56:50 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:56:50 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:56:53 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:57:34 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:57:34 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:58:30 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:58:30 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:58:59 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 12:58:59 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 12:59:26 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 12:59:32 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:01:28 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:01:28 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:01:53 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:01:53 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:02:12 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:02:12 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:02:44 AM 
POST 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 1:02:44 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 1:03:32 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 1:04:53 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 1:06:39 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 1:06:40 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 1:06:57 AM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 1:07:01 AM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/9/2023, 1:07:03 AM 
GET 	 /posts/64cf38572caa7aa8aee0de12 	 http://localhost:3000 	 8/9/2023, 1:07:04 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 1:11:37 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 1:12:08 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 1:12:10 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 1:12:23 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 1:12:29 AM 
GET 	 /posts/64cf38572caa7aa8aee0de16 	 http://localhost:3000 	 8/9/2023, 1:12:30 AM 
GET 	 /posts/64cf38572caa7aa8aee0de14 	 http://localhost:3000 	 8/9/2023, 1:12:32 AM 
GET 	 /posts/64cf38572caa7aa8aee0de10 	 http://localhost:3000 	 8/9/2023, 1:12:34 AM 
GET 	 /posts 	 http://localhost:3000 	 8/9/2023, 10:08:25 AM 
GET 	 /refresh 	 http://localhost:3000 	 8/9/2023, 10:08:25 AM 
GET 	 /posts/64cf38572caa7aa8aee0de18 	 http://localhost:3000 	 8/9/2023, 10:13:52 AM 
OPTIONS 	 /register/checkUsername 	 http://localhost:3000 	 8/9/2023, 10:36:40 AM 
